site_id,equipment_type,manufacturer,model,serial_number,installation_date,warranty_expiry,notes
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21431000169,,,Station: F | Location: F.4 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21427000076,,,Station: G | Location: G.1 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21432001224,,,Station: G | Location: G.2 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm G.3,,,Station: G | Location: G.3 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm G.4,,,Station: G | Location: G.4 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21310000561,,,Station: H | Location: H.1 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,N21317000195,,,Station: H | Location: H.2 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21433000126,,,Station: H | Location: H.3 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21430000622,,,Station: H | Location: H.4 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21431000160,,,Station: I | Location: I.1 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21427000071,,,Station: I | Location: I.2 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21431000164,,,Station: I | Location: I.3 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21432000954,,,Station: I | Location: I.4 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm J.1,,,Station: J | Location: J.1 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm J.2,,,Station: J | Location: J.2 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm J.3,,,Station: J | Location: J.3 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,N21310000010,,,Station: J | Location: J.4 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,U21431000177,,,Station: K | Location: K.1 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm K.2,,,Station: K | Location: K.2 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm K.3,,,Station: K | Location: K.3 | Power: 680kW
0a0cb556-269f-4a61-9b8b-e3fea2306c21,Inverter,Schneider,Schneider Conext Core XC,Port Farm K.4,,,Station: K | Location: K.4 | Power: 680kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180350876,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 8
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180350877,,,Station: 1 | Location: 1.2 | Power: 900kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180192644,,,Station: 2 | Location: 2.1 | Power: 800kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180192640,,,Station: 2 | Location: 2.2 | Power: 800kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180192643,,,Station: 3 | Location: 3.1 | Power: 800kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180192641,,,Station: 3 | Location: 3.2 | Power: 800kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180192645,,,Station: 4 | Location: 4.1 | Power: 800kW
8e78cd39-69c4-496c-9ad2-e8a66a7cc478,Inverter,SMA,SMA SC-xxxCP-10,180192642,,,Station: 4 | Location: 4.2 | Power: 800kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803546,,,Station: A | Location: A.1 | Power: 675kW | Inverters: 8
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803756,,,Station: A | Location: A.2 | Power: 675kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803930,,,Station: B | Location: B.1 | Power: 675kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7804096,,,Station: B | Location: B.2 | Power: 675kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803986,,,Station: C | Location: C.1 | Power: 675kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803925,,,Station: C | Location: C.2 | Power: 675kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803982,,,Station: D | Location: D.1 | Power: 675kW
3b92372f-8e12-4f02-92fe-74589d3125f5,Inverter,Schneider,Schneider Xantrex GT,7803548,,,Station: D | Location: D.2 | Power: 675kW
4ae83513-2012-4fbf-85ca-b932d9468376,Inverter,SMA,SMA SC-xxxCP-10,180802242,,,Station: 1 | Location: 1 | Power: 850kW | Inverters: 3
4ae83513-2012-4fbf-85ca-b932d9468376,Inverter,SMA,SMA SC-xxxx,180500837,,,Station: 2 | Location: 2 | Power: 2200kW
4ae83513-2012-4fbf-85ca-b932d9468376,Inverter,SMA,SMA SC-xxxx,180500836,,,Station: 3 | Location: 3 | Power: 2200kW
26e24274-1f71-4a33-8e6e-d727ee5bf099,Inverter,SMA,SMA SC-xxxCP-10,TBC,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 4
26e24274-1f71-4a33-8e6e-d727ee5bf099,Inverter,SMA,SMA SC-xxxCP-10,TBC,,,Station: 1 | Location: 1.2 | Power: 900kW
26e24274-1f71-4a33-8e6e-d727ee5bf099,Inverter,SMA,SMA SC-xxxCP-10,180804399,,,Station: 2 | Location: 2.1 | Power: 900kW
26e24274-1f71-4a33-8e6e-d727ee5bf099,Inverter,SMA,SMA SC-xxxCP-10,180804400,,,Station: 2 | Location: 2.2 | Power: 900kW
b76a341e-bf56-4d7b-9e4f-4e9c3278c1cf,Inverter,SMA,SMA SC-xxxCP-10,180800205,,,Station: 1 | Location: 1 | Power: 850kW | Inverters: 5
b76a341e-bf56-4d7b-9e4f-4e9c3278c1cf,Inverter,SMA,SMA SC-xxxCP-10,180800206,,,Station: 1 | Location: 2 | Power: 850kW
b76a341e-bf56-4d7b-9e4f-4e9c3278c1cf,Inverter,SMA,SMA SC-xxxCP-10,180802090,,,Station: 2 | Location: 3 | Power: 850kW
b76a341e-bf56-4d7b-9e4f-4e9c3278c1cf,Inverter,SMA,SMA SC-xxxCP-10,180802084,,,Station: 3 | Location: 4 | Power: 850kW
b76a341e-bf56-4d7b-9e4f-4e9c3278c1cf,Inverter,SMA,SMA SC-xxxCP-10,180802088,,,Station: 3 | Location: 5 | Power: 850kW
